TransactionId;UserId;Product SKU;Purchase
33985;174;2;1
33986;461;1;1
33987;292;9;1
33988;643;1;1
33989;572;8;1
33990;17;10;1
33991;273;3;1
33992;453;2;1
33993;15;3;1
33994;663;3;1
33995;39;9;1
33996;561;2;1
33997;455;10;1
33998;160;9;1
33999;33;4;1
34000;149;2;1
34001;746;1;1
34002;934;7;1
34003;105;2;1
34004;426;8;1
34005;545;2;1
34006;982;1;1
34007;205;7;1
34008;566;6;1
34009;689;7;1
34010;447;1;1
34011;472;9;1
34012;605;1;1
34013;23;3;1
34014;539;2;1
34015;375;1;1
34016;63;3;1
34017;111;6;1
34018;920;1;1
34019;603;1;1
34020;973;9;1
34021;776;3;1
34022;990;7;1
34023;37;7;1
34024;131;9;1
34025;573;2;1
34026;972;3;1
34027;517;3;1
34028;130;1;1
34029;449;3;1
34030;410;2;1
34031;996;4;1
34032;630;4;1
34033;40;3;1
34034;392;5;1
34035;24;2;1
34036;170;3;1
34037;47;8;1
34038;103;4;1
34039;968;6;1
34040;950;1;1
34041;640;3;1
34042;628;2;1
34043;844;3;1
34044;227;6;1
34045;270;8;1
34046;961;1;1
34047;843;2;1
34048;100;3;1
34049;441;1;1
34050;795;3;1
34051;385;6;1
34052;303;2;1
34053;143;6;1
34054;291;1;1
34055;795;3;1
34056;492;3;1
34057;980;2;1
34058;979;4;1
34059;870;1;1
34060;854;2;1
34061;143;3;1
34062;796;8;1
34063;12;2;1
34064;843;1;1
34065;789;7;1
34066;847;3;1
34067;944;1;1
34068;862;1;1
34069;192;2;1
34070;669;4;1
34071;492;4;1
34072;451;1;1
34073;915;10;1
34074;745;5;1
34075;246;2;1
34076;705;3;1
34077;563;6;1
34078;132;2;1
34079;698;4;1
34080;855;2;1
34081;585;1;1
34082;863;1;1
34083;434;2;1
34084;54;1;1
34085;51;1;1
34086;259;3;1
34087;806;6;1
34088;550;1;1
34089;92;3;1
34090;377;1;1
34091;989;1;1
34092;668;1;1
34093;459;4;1
34094;480;2;1
34095;381;1;1
34096;332;1;1
34097;966;3;1
34098;914;6;1
34099;858;1;1
34100;948;9;1
34101;545;2;1
34102;465;2;1
34103;9;2;1
34104;320;1;1
34105;274;7;1
34106;774;1;1
34107;303;1;1
34108;825;3;1
34109;953;5;1
34110;614;7;1
34111;299;3;1
34112;506;2;1
34113;657;3;1
34114;632;1;1
34115;734;8;1
34116;998;10;1
34117;470;9;1
34118;379;2;1
34119;544;4;1
34120;739;1;1
34121;602;1;1
34122;85;5;1
34123;334;9;1
34124;483;3;1
34125;909;7;1
34126;795;3;1
34127;39;1;1
34128;468;3;1
34129;121;9;1
34130;62;6;1
34131;617;8;1
34132;195;3;1
34133;682;1;1
34134;274;2;1
34135;812;3;1
34136;69;3;1
34137;28;3;1
34138;569;5;1
34139;883;7;1
34140;333;3;1
34141;293;2;1
34142;374;8;1
34143;412;5;1
34144;447;2;1
34145;206;3;1
34146;420;10;1
34147;162;3;1
34148;512;3;1
34149;759;1;1
34150;230;2;1
34151;909;10;1
34152;110;3;1
34153;807;4;1
34154;266;4;1
34155;498;1;1
34156;385;2;1
34157;402;3;1
34158;33;2;1
34159;756;1;1
34160;351;4;1
34161;723;1;1
34162;784;3;1
34163;310;1;1
34164;999;3;1
34165;924;1;1
34166;214;4;1
34167;672;1;1
34168;341;3;1
34169;967;1;1
34170;880;6;1
34171;676;1;1
34172;994;3;1
34173;360;2;1
34174;603;1;1
34175;314;3;1
34176;461;2;1
34177;317;2;1
34178;391;2;1
34179;428;1;1
34180;661;10;1
34181;148;2;1
34182;919;1;1
34183;479;4;1
34184;401;2;1
34185;512;6;1
34186;493;3;1
34187;809;3;1
34188;594;6;1
34189;423;6;1
34190;663;5;1
34191;977;3;1
34192;470;2;1
34193;78;1;1
34194;267;8;1
34195;739;6;1
34196;598;1;1
34197;81;2;1
34198;82;3;1
34199;255;9;1
34200;174;1;1
34201;919;3;1
34202;330;7;1
34203;751;1;1
34204;858;8;1
34205;993;1;1
34206;313;2;1
34207;996;8;1
34208;161;1;1
34209;939;2;1
34210;219;1;1
34211;147;1;1
34212;727;1;1
34213;765;3;1
34214;500;2;1
34215;654;3;1
34216;814;3;1
34217;505;3;1
34218;708;6;1
34219;585;2;1
34220;420;5;1
34221;925;2;1
34222;364;3;1
34223;214;2;1
34224;42;1;1
34225;947;8;1
34226;732;2;1
34227;44;1;1
34228;568;5;1
34229;392;1;1
34230;600;5;1
34231;699;10;1
34232;27;3;1
34233;968;4;1
34234;275;2;1
34235;680;6;1
34236;674;4;1
34237;244;5;1
34238;426;1;1
34239;527;8;1
34240;537;8;1
34241;553;3;1
34242;559;3;1
34243;511;3;1
34244;888;3;1
34245;212;10;1
34246;83;6;1
34247;537;3;1
34248;281;1;1
34249;667;2;1
34250;96;3;1
34251;146;1;1
34252;616;2;1
34253;242;3;1
34254;585;1;1
34255;959;2;1
34256;306;1;1
34257;488;4;1
34258;309;4;1
34259;116;3;1
34260;717;5;1
34261;811;2;1
34262;674;7;1
34263;838;1;1
34264;44;10;1
34265;907;9;1
34266;915;1;1
34267;187;2;1
34268;471;3;1
34269;731;4;1
34270;86;3;1
34271;350;9;1
34272;637;9;1
34273;63;6;1
34274;57;2;1
34275;665;2;1
34276;91;2;1
34277;824;3;1
34278;132;2;1
34279;421;1;1
34280;669;1;1
34281;984;1;1
34282;371;8;1
34283;394;8;1
34284;600;7;1
34285;824;8;1
34286;63;1;1
34287;339;7;1
34288;372;2;1
34289;702;1;1
34290;404;7;1
34291;179;4;1
34292;375;6;1
34293;809;10;1
34294;50;2;1
34295;45;2;1
34296;938;5;1
34297;607;3;1
34298;164;1;1
34299;424;2;1
34300;296;3;1
34301;53;6;1
34302;567;2;1
34303;166;3;1
34304;296;4;1
34305;980;10;1
34306;625;3;1
34307;652;1;1
34308;129;4;1
34309;377;1;1
34310;782;10;1
34311;998;3;1
34312;17;1;1
34313;790;2;1
34314;246;7;1
34315;918;4;1
34316;734;3;1
34317;840;9;1
34318;703;3;1
34319;166;6;1
34320;286;1;1
34321;332;9;1
34322;379;4;1
34323;873;2;1
34324;660;1;1
34325;833;8;1
34326;387;8;1
34327;299;6;1
34328;247;3;1
34329;334;4;1
34330;350;3;1
34331;201;2;1
34332;718;7;1
34333;244;10;1
34334;350;2;1
34335;915;9;1
34336;316;1;1
34337;976;3;1
34338;790;1;1
34339;308;2;1
34340;866;2;1
34341;870;3;1
34342;967;8;1
34343;408;5;1
34344;533;3;1
34345;68;3;1
34346;919;4;1
34347;261;2;1
34348;314;7;1
34349;658;7;1
34350;224;2;1
34351;417;8;1
34352;223;4;1
34353;58;10;1
34354;219;1;1
34355;422;1;1
34356;283;1;1
34357;342;1;1
34358;791;6;1
34359;736;10;1
34360;669;1;1
34361;670;3;1
34362;267;2;1
34363;830;7;1
34364;697;3;1
34365;4;3;1
34366;14;9;1
34367;486;2;1
34368;155;8;1
34369;727;1;1
34370;908;1;1
34371;327;1;1
34372;916;2;1
34373;853;2;1
34374;70;3;1
34375;755;1;1
34376;335;1;1
34377;565;9;1
34378;764;1;1
34379;397;1;1
34380;13;1;1
34381;996;9;1
34382;15;1;1
34383;223;2;1
34384;292;1;1
34385;58;3;1
34386;169;9;1
34387;41;3;1
34388;25;2;1
34389;715;1;1
34390;471;1;1
34391;561;1;1
34392;124;6;1
34393;79;3;1
34394;75;3;1
34395;460;2;1
34396;996;4;1
34397;533;1;1
34398;613;1;1
34399;155;3;1
34400;630;7;1
34401;547;2;1
34402;583;2;1
34403;115;10;1
34404;331;5;1
34405;534;8;1
34406;946;6;1
34407;187;3;1
34408;761;6;1
34409;269;5;1
34410;997;2;1
34411;172;9;1
34412;594;3;1
34413;923;6;1
34414;468;10;1
34415;901;4;1
34416;842;1;1
34417;344;9;1
34418;539;2;1
34419;791;3;1
34420;35;1;1
34421;641;9;1
34422;313;3;1
34423;775;3;1
34424;854;7;1
34425;31;1;1
34426;1354;5;1
34427;1661;5;1
34428;1703;5;1
34429;1251;5;1
34430;1829;1;1
34431;1789;6;1
34432;1462;5;1
34433;1407;5;1
34434;1193;6;1
34435;1258;5;1
34436;1054;4;1
34437;1382;10;1
34438;1646;5;1
34439;1039;11;1
34440;1906;5;1
34441;1995;5;1
34442;1710;6;1
34443;1929;2;1
34444;1396;5;1
34445;1076;5;1
34446;1284;1;1
34447;1097;4;1
34448;1736;5;1
34449;1488;5;1
34450;1035;8;1
34451;1592;3;1
34452;1420;7;1
34453;1251;4;1
34454;1872;4;1
34455;1348;5;1
34456;1996;10;1
34457;1294;6;1
34458;1734;5;1
34459;1112;11;1
34460;1887;1;1
34461;1309;5;1
34462;1392;9;1
34463;1140;5;1
34464;1960;5;1
34465;1645;4;1
34466;1793;4;1
34467;1112;4;1
34468;1116;4;1
34469;1881;5;1
34470;1453;4;1
34471;1176;7;1
34472;1968;5;1
34473;1166;4;1
34474;1313;4;1
34475;1731;3;1
34476;1642;7;1
34477;1841;3;1
34478;1323;4;1
34479;1996;5;1
34480;1970;5;1
34481;1359;4;1
34482;1614;1;1
34483;1284;5;1
34484;1661;10;1
34485;1896;8;1
34486;1058;5;1
34487;1989;9;1
34488;1563;5;1
34489;1021;4;1
34490;1819;2;1
34491;1452;3;1
34492;1200;11;1
34493;1791;5;1
34494;1655;5;1
34495;1003;4;1
34496;1025;5;1
34497;1191;9;1
34498;1440;7;1
34499;1215;9;1
34500;1012;10;1
34501;1064;4;1
34502;1147;5;1
34503;1025;4;1
34504;1609;8;1
34505;1909;4;1
34506;1717;1;1
34507;1761;11;1
34508;1137;5;1
34509;1141;2;1
34510;1452;5;1
34511;1212;10;1
34512;1723;10;1
34513;1845;2;1
34514;1941;2;1
34515;1098;2;1
34516;1056;4;1
34517;1192;11;1
34518;1456;4;1
34519;1804;4;1
34520;1159;6;1
34521;1462;6;1
34522;1160;2;1
34523;1782;6;1
34524;1344;5;1
34525;1160;4;1
34526;1192;4;1
34527;1230;3;1
34528;1859;5;1
34529;1483;11;1
34530;1571;4;1
34531;1206;11;1
34532;1293;3;1
34533;1466;10;1
34534;1680;5;1
34535;1031;5;1
34536;1206;1;1
34537;1258;2;1
34538;1954;1;1
34539;1426;5;1
34540;1071;5;1
34541;1130;5;1
34542;1934;8;1
34543;1914;6;1
34544;1912;5;1
34545;1254;1;1
34546;1370;4;1
34547;1647;9;1
34548;1441;5;1
34549;1593;4;1
34550;1655;1;1
34551;1608;10;1
34552;1936;2;1
34553;1933;8;1
34554;1316;9;1
34555;1292;1;1
34556;1849;5;1
34557;1789;3;1
34558;1760;4;1
34559;1498;4;1
34560;1502;5;1
34561;1362;5;1
34562;1135;4;1
34563;1613;9;1
34564;1867;5;1
34565;1490;8;1
34566;1836;4;1
34567;1528;5;1
34568;1241;3;1
34569;1531;5;1
34570;1922;4;1
34571;1720;7;1
34572;1810;4;1
34573;1680;10;1
34574;1165;4;1
34575;1257;5;1
34576;1256;5;1
34577;1026;10;1
34578;1481;1;1
34579;1209;4;1
34580;1200;5;1
34581;1352;5;1
34582;1939;4;1
34583;1917;11;1
34584;1399;5;1
34585;1367;6;1
34586;1366;4;1
34587;1903;8;1
34588;1079;6;1
34589;1749;1;1
34590;1553;5;1
34591;1207;2;1
34592;1298;4;1
34593;1373;4;1
34594;1379;7;1
34595;1722;2;1
34596;1283;2;1
34597;1928;11;1
34598;1247;9;1
34599;1912;2;1
34600;1153;9;1
34601;1904;2;1
34602;1908;2;1
34603;1646;5;1
34604;1398;4;1
34605;1919;5;1
34606;1243;5;1
34607;1808;10;1
34608;1510;5;1
34609;1626;2;1
34610;1942;3;1
34611;1956;5;1
34612;1054;4;1
34613;1118;6;1
34614;1467;2;1
34615;1278;3;1
34616;1995;6;1
34617;1957;11;1
34618;1191;10;1
34619;1773;4;1
34620;1504;5;1
34621;1964;4;1
34622;1124;4;1
34623;1361;3;1
34624;1091;5;1
34625;1503;3;1
34626;1804;5;1
34627;1630;4;1
34628;1555;4;1
34629;1166;4;1
34630;1424;1;1
34631;1284;8;1
34632;1843;11;1
34633;1982;11;1
34634;1274;5;1
34635;1249;5;1
34636;1044;2;1
34637;1858;4;1
34638;1590;5;1
34639;1151;7;1
34640;1409;2;1
34641;1022;8;1
34642;1127;5;1
34643;1683;5;1
34644;1439;4;1
34645;1692;4;1
34646;1551;4;1
34647;1146;4;1
34648;1938;6;1
34649;1276;10;1
34650;1843;1;1
34651;1849;9;1
34652;1724;3;1
34653;1715;7;1
34654;1723;10;1
34655;1854;4;1
34656;1769;4;1
34657;1463;7;1
34658;1758;10;1
34659;1311;6;1
34660;1750;3;1
34661;1712;4;1
34662;1886;10;1
34663;1197;3;1
34664;1472;5;1
34665;1327;5;1
34666;1104;1;1
34667;1138;4;1
34668;1806;5;1
34669;1253;4;1
34670;1816;4;1
34671;1533;11;1
34672;1033;9;1
34673;1747;5;1
34674;1028;5;1
34675;1194;1;1
34676;1169;3;1
34677;1282;11;1
34678;1308;10;1
34679;1973;8;1
34680;1138;3;1
34681;1344;5;1
34682;1760;10;1
34683;1078;5;1
34684;1408;6;1
34685;1386;9;1
34686;1043;5;1
34687;1513;4;1
34688;1037;4;1
34689;1442;2;1
34690;1321;4;1
34691;1238;4;1
34692;1999;5;1
34693;1422;5;1
34694;1902;5;1
34695;1575;7;1
34696;1758;10;1
34697;1179;1;1
34698;1552;8;1
34699;1774;5;1
34700;1406;5;1
34701;1970;1;1
34702;1332;4;1
34703;1692;4;1
34704;1097;5;1
34705;1513;4;1
34706;1238;8;1
34707;1388;10;1
34708;1016;5;1
34709;1708;4;1
34710;1891;5;1
34711;1814;5;1
34712;1267;1;1
34713;1883;6;1
34714;1002;5;1
34715;1885;4;1
34716;1882;8;1
34717;1460;5;1
34718;1618;4;1
34719;1596;6;1
34720;1555;8;1
34721;1189;8;1
34722;1674;11;1
34723;1065;5;1
34724;1645;10;1
34725;1680;9;1
34726;1460;3;1
34727;1759;2;1
34728;1662;5;1
34729;1195;5;1
34730;1044;4;1
34731;1033;5;1
34732;1260;8;1
34733;1794;5;1
34734;1570;4;1
34735;1023;6;1
34736;1284;5;1
34737;1277;11;1
34738;1312;4;1
34739;1109;5;1
34740;1302;4;1
34741;1154;8;1
34742;1043;8;1
34743;1489;2;1
34744;1643;2;1
34745;1818;5;1
34746;1022;5;1
34747;1282;5;1
34748;1499;5;1
34749;1161;1;1
34750;1169;5;1
34751;1045;4;1
34752;1051;4;1
34753;1069;4;1
34754;1188;7;1
34755;1249;4;1
34756;1857;4;1
34757;1375;7;1
34758;1432;5;1
34759;1455;5;1
34760;1815;3;1
34761;1779;8;1
34762;1190;6;1
34763;1594;4;1
34764;1909;4;1
34765;1821;5;1
34766;1566;5;1
34767;1747;4;1
34768;1823;4;1
34769;1547;4;1
34770;1619;4;1
34771;1623;1;1
34772;1243;4;1
34773;1007;4;1
34774;1476;10;1
34775;1280;11;1
34776;1165;5;1
34777;1268;7;1
34778;1329;5;1
34779;1308;4;1
34780;1228;5;1
34781;1758;5;1
34782;1453;3;1
34783;1845;5;1
34784;1390;5;1
34785;1249;5;1
34786;1207;5;1
34787;1314;8;1
34788;1301;8;1
34789;1798;3;1
34790;1377;4;1
34791;1708;4;1
34792;1096;9;1
34793;1651;11;1
34794;1236;2;1
34795;1500;6;1
34796;1316;10;1
34797;1968;4;1
34798;1725;5;1
34799;1416;5;1
34800;1868;3;1
34801;1066;6;1
34802;1601;4;1
34803;1840;5;1
34804;1412;7;1
34805;1990;4;1
34806;1439;5;1
34807;1823;5;1
34808;1638;10;1
34809;1249;4;1
34810;1365;10;1
34811;1128;4;1
34812;1387;5;1
34813;1796;7;1
34814;1008;1;1
34815;1249;2;1
34816;1580;9;1
34817;1745;10;1
34818;1119;1;1
34819;1926;10;1
34820;1330;4;1
34821;1924;4;1
34822;1495;7;1
34823;1150;9;1
34824;1321;1;1
34825;1769;9;1
34826;1219;9;1
34827;1565;5;1
34828;1061;5;1
34829;1679;4;1
34830;1842;4;1
34831;1981;4;1
34832;1410;4;1
34833;1456;7;1
34834;1019;11;1
34835;1706;2;1
34836;1107;3;1
34837;1431;5;1
34838;1023;4;1
34839;1537;6;1
34840;1848;4;1
34841;1513;5;1
34842;1421;2;1
34843;1477;5;1
34844;1789;3;1
34845;1435;5;1
34846;1248;4;1
34847;1479;8;1
34848;1983;11;1
34849;1097;4;1
34850;1785;4;1
34851;1409;1;1
34852;1235;4;1
34853;1371;7;1
34854;1714;10;1
34855;1632;9;1
34856;1320;5;1
34857;1497;2;1
34858;1042;2;1
34859;1793;6;1
34860;1699;1;1
34861;1046;1;1
34862;1789;5;1
34863;1838;2;1
34864;1438;9;1
34865;1619;10;1
34866;1108;5;1
34867;1611;6;1
34868;1438;6;1
34869;1716;7;1
34870;1785;5;1
34871;1159;5;1
34872;1349;7;1
34873;1481;4;1
34874;1533;4;1
34875;1646;4;1
34876;1318;9;1
34877;1764;10;1
34878;1772;8;1
34879;1609;5;1
34880;1256;4;1
34881;1690;4;1
34882;1648;4;1
34883;1378;7;1
34884;1381;3;1
34885;1637;4;1
34886;1604;1;1
34887;1444;5;1
34888;1371;8;1
34889;1916;5;1
34890;1492;5;1
34891;1697;6;1
34892;1355;10;1
34893;1351;4;1
34894;1690;4;1
34895;1860;2;1
34896;1588;4;1
34897;1643;4;1
34898;1212;3;1
34899;1734;7;1
34900;1729;4;1
34901;1290;4;1
34902;1115;4;1
34903;1746;5;1
34904;1952;4;1
34905;1766;4;1
34906;1691;5;1
34907;1377;5;1
34908;1229;4;1
34909;1655;4;1
34910;1395;7;1
34911;1612;4;1
34912;1180;4;1
34913;1591;6;1
34914;1195;8;1
34915;1911;4;1
34916;1516;2;1
34917;1204;5;1
34918;1046;5;1
34919;1859;5;1
34920;1917;9;1
34921;1569;9;1
34922;1649;5;1
34923;1828;5;1
34924;1402;4;1
34925;1989;4;1
34926;1670;9;1
34927;1560;5;1
34928;1170;4;1
34929;1414;6;1
34930;1905;4;1
34931;1376;4;1
34932;1504;4;1
34933;1708;4;1
34934;1537;4;1
34935;1267;6;1
34936;1139;7;1
34937;1207;4;1
34938;1273;7;1
34939;1890;6;1
34940;1357;6;1
34941;1985;9;1
34942;1753;2;1
34943;1551;2;1
34944;1016;5;1
34945;1623;3;1
34946;1881;1;1
34947;1434;4;1
34948;1575;4;1
34949;1502;4;1
34950;1161;2;1
34951;1659;4;1
34952;1331;5;1
34953;1865;5;1
34954;1003;7;1
34955;1711;8;1
34956;1114;11;1
34957;1958;4;1
34958;1314;7;1
34959;1392;8;1
34960;1958;10;1
34961;1994;5;1
34962;1548;2;1
34963;1425;4;1
34964;1130;5;1
34965;1804;6;1
34966;1658;5;1
34967;1694;10;1
34968;1942;9;1
34969;1738;4;1
34970;1384;4;1
34971;1022;3;1
34972;1535;11;1
34973;1439;5;1
34974;1410;6;1
34975;1589;2;1
34976;1689;3;1
34977;1294;5;1
34978;1089;4;1
34979;1163;5;1
34980;1137;5;1
34981;1059;6;1
34982;1844;3;1
34983;1103;4;1
34984;1785;6;1
34985;1724;8;1
34986;1897;9;1
34987;1723;4;1
34988;1411;1;1
34989;1979;8;1
34990;1979;5;1
34991;1143;10;1
34992;1543;9;1
34993;1365;5;1
34994;1448;5;1
34995;1310;5;1
34996;1459;7;1
34997;1722;4;1
34998;1183;5;1
34999;1440;11;1
35000;1415;5;1
35001;1200;4;1
35002;1156;8;1
35003;1876;3;1
35004;1683;5;1
35005;1406;9;1
35006;1092;3;1
35007;1226;4;1
35008;1713;4;1
35009;1719;2;1
35010;1481;2;1
35011;1323;5;1
35012;1099;9;1
35013;1879;5;1
35014;1684;5;1
35015;1945;4;1
35016;1527;10;1
35017;1192;11;1
35018;1562;5;1
35019;1460;10;1
35020;1154;4;1
35021;1299;4;1
35022;1754;9;1
35023;1161;1;1
35024;1671;9;1
35025;1336;4;1
35026;1861;4;1
35027;1621;9;1
35028;1312;2;1
35029;1923;6;1
35030;1667;9;1
35031;1157;4;1
35032;1143;11;1
35033;1367;5;1
35034;1054;7;1
35035;1451;8;1
35036;1774;5;1
35037;1585;5;1
35038;1927;6;1
35039;1143;5;1
35040;1871;4;1
35041;1562;4;1
35042;1171;5;1
35043;1791;6;1
35044;1764;4;1
35045;1509;4;1
35046;1594;5;1
35047;1813;8;1
35048;1979;6;1
35049;1529;8;1
35050;1789;4;1
35051;1433;5;1
35052;1686;5;1
35053;1877;5;1
35054;1643;4;1
35055;1835;6;1
35056;1265;11;1
35057;1157;11;1
35058;1881;3;1
35059;1374;5;1
35060;1700;4;1
35061;1900;5;1
35062;1484;4;1
35063;1430;10;1
35064;1624;4;1
35065;1868;11;1
35066;1645;4;1
35067;1233;4;1
35068;1945;6;1
35069;1782;4;1
35070;1898;9;1
35071;1439;4;1
35072;1986;4;1
35073;1617;6;1
35074;1534;8;1
35075;1288;4;1
35076;1237;5;1
35077;1020;4;1
35078;1881;7;1
35079;1423;4;1
35080;1364;7;1
35081;1095;2;1
35082;1069;4;1
35083;1975;5;1
35084;1165;5;1
35085;1792;7;1
35086;1534;1;1
35087;1463;11;1
35088;1345;1;1
35089;1088;4;1
35090;1756;4;1
35091;1788;4;1
35092;1713;5;1
35093;1581;7;1
35094;1895;3;1
35095;1210;4;1
35096;1198;5;1
35097;1651;6;1
35098;1661;9;1
35099;1960;3;1
35100;1706;5;1
35101;1604;4;1
35102;1412;5;1
35103;1114;5;1
35104;1601;3;1
35105;1803;7;1
35106;1988;11;1
35107;1156;8;1
35108;1914;9;1
35109;1979;10;1
35110;1556;4;1
35111;1618;2;1
35112;1960;6;1
35113;1187;4;1
35114;1480;2;1
35115;1153;5;1
35116;1572;11;1
35117;1885;4;1
35118;1831;4;1
35119;1973;4;1
35120;1079;4;1
35121;1921;8;1
35122;1806;4;1
35123;1902;7;1
35124;1634;4;1
35125;1154;10;1
35126;1208;4;1
35127;1029;5;1
35128;1425;5;1
35129;1976;9;1
35130;1341;8;1
35131;1064;4;1
35132;1337;9;1
35133;1067;4;1
35134;1088;5;1
35135;1134;8;1
35136;1602;4;1
35137;1691;4;1
35138;1360;4;1
35139;1612;10;1
35140;1728;9;1
35141;1350;5;1
35142;1689;10;1
35143;1745;5;1
35144;1275;7;1
35145;1507;3;1
35146;1958;2;1
35147;1854;5;1
35148;1842;4;1
35149;1128;6;1
35150;1410;2;1
35151;1597;1;1
35152;1087;7;1
35153;1761;11;1
35154;1202;7;1
35155;1355;5;1
35156;1146;1;1
35157;1235;5;1
35158;1890;3;1
35159;1625;5;1
35160;1576;3;1
35161;1625;11;1
35162;1535;9;1
35163;1209;1;1
35164;1535;5;1
35165;1108;6;1
35166;1660;4;1
35167;1769;5;1
35168;1563;2;1
35169;1794;7;1
35170;1108;7;1
35171;1902;1;1
35172;1721;6;1
35173;1489;5;1
35174;1165;4;1
35175;1046;4;1
35176;1201;2;1
35177;1857;1;1
35178;1857;1;1
35179;1614;4;1
35180;1237;8;1
35181;1681;4;1
35182;1411;10;1
35183;1323;5;1
35184;1311;5;1
35185;1400;5;1
35186;1963;4;1
35187;1665;4;1
35188;1938;4;1
35189;1737;9;1
35190;1293;4;1
35191;1752;7;1
35192;1174;5;1
35193;1454;5;1
35194;1961;4;1
35195;1799;6;1
35196;1090;3;1
35197;1877;2;1
35198;1817;3;1
35199;1814;5;1
35200;1048;10;1
35201;1085;4;1
35202;1682;4;1
35203;1185;11;1
35204;1182;4;1
35205;1933;1;1
35206;1562;8;1
35207;1556;6;1
35208;1169;4;1
35209;1430;4;1
35210;1170;8;1
35211;1231;8;1
35212;1558;11;1
35213;1489;4;1
35214;1160;6;1
35215;1503;1;1
35216;1959;10;1
35217;1637;5;1
35218;1526;9;1
35219;1293;4;1
35220;1547;3;1
35221;1684;5;1
35222;1252;5;1
35223;1989;2;1
35224;1779;4;1
35225;1135;5;1
35226;1627;8;1
35227;1362;5;1
35228;1235;5;1
35229;1514;4;1
35230;1053;4;1
35231;1812;4;1
35232;1965;3;1
35233;1826;9;1
35234;1838;9;1
35235;1434;11;1
35236;1107;8;1
35237;1952;1;1
35238;1477;2;1
35239;1614;11;1
35240;1338;5;1
35241;1677;7;1
35242;1666;6;1
35243;1917;11;1
35244;1033;5;1
35245;1388;4;1
35246;1572;4;1
35247;1656;4;1
35248;1059;5;1
35249;1178;4;1
35250;1481;5;1
35251;1351;5;1
35252;1656;9;1
35253;1755;5;1
35254;1989;4;1
35255;1639;10;1
35256;1751;4;1
35257;2000;5;1
35258;1603;7;1
35259;1393;4;1
35260;1079;4;1
35261;1945;5;1
35262;1717;5;1
35263;1120;5;1
35264;1195;8;1
35265;1724;9;1
35266;1624;6;1
35267;1836;3;1
35268;1292;4;1
35269;1354;4;1
35270;1009;6;1
35271;1118;5;1
35272;1151;4;1
35273;1616;11;1
35274;1892;2;1
35275;1086;8;1
35276;1251;3;1
35277;1760;11;1
35278;1679;4;1
35279;1831;1;1
35280;1523;11;1
35281;1190;4;1
35282;1518;4;1
35283;1906;4;1
35284;1487;5;1
35285;1847;4;1
35286;1580;5;1
35287;1426;10;1
35288;1209;9;1
35289;1123;9;1
35290;1766;1;1
35291;1744;7;1
35292;1895;1;1
35293;1955;10;1
35294;1695;5;1
35295;1756;4;1
35296;1917;2;1
35297;1899;5;1
35298;1893;5;1
35299;1814;5;1
35300;1756;4;1
35301;1822;4;1
35302;1163;1;1
35303;1188;1;1
35304;1877;9;1
35305;1411;7;1
35306;1865;5;1
35307;1369;4;1
35308;1134;5;1
35309;1436;8;1
35310;1399;4;1
35311;1025;4;1
35312;1192;5;1
35313;1623;8;1
35314;1705;3;1
35315;1473;5;1
35316;1887;4;1
35317;1522;6;1
35318;1443;4;1
35319;1370;6;1
35320;1592;5;1
35321;1937;5;1
35322;1104;5;1
35323;1005;5;1
35324;1119;7;1
35325;1889;1;1
35326;1747;4;1
35327;1700;4;1
35328;1846;4;1
35329;1381;3;1
35330;1189;5;1
35331;1548;5;1
35332;1696;5;1
35333;1106;4;1
35334;1201;4;1
35335;1962;4;1
35336;1590;4;1
35337;1651;4;1
35338;1789;10;1
35339;1246;5;1
35340;1090;7;1
35341;1268;5;1
35342;1141;4;1
35343;1005;1;1
35344;1554;5;1
35345;1473;7;1
35346;1670;4;1
35347;1005;4;1
35348;1609;4;1
35349;1340;6;1
35350;1325;1;1
35351;1800;3;1
35352;1797;3;1
35353;1413;11;1
35354;1181;11;1
35355;1087;4;1
35356;1410;2;1
35357;1265;8;1
35358;1904;2;1
35359;1571;5;1
35360;1833;5;1
35361;1432;10;1
35362;1549;6;1
35363;1361;5;1
35364;1916;3;1
35365;1400;10;1
35366;1403;5;1
35367;1963;3;1
35368;1821;6;1
35369;1926;10;1
35370;1250;5;1
35371;1638;5;1
35372;1585;3;1
35373;1020;5;1
35374;1947;5;1
35375;1845;5;1
35376;1201;7;1
35377;1603;8;1
35378;1673;5;1
35379;1538;5;1
35380;1409;8;1
35381;1503;9;1
35382;1278;4;1
35383;1186;4;1
35384;1906;2;1
35385;1872;4;1
35386;1348;11;1
35387;1696;10;1
35388;1773;9;1
35389;1851;5;1
35390;1399;5;1
35391;1577;5;1
35392;1671;5;1
35393;1728;4;1
35394;1908;4;1
35395;1639;5;1
35396;1649;4;1
35397;1021;4;1
35398;1072;11;1
35399;1938;9;1
35400;1682;9;1
35401;1772;3;1
35402;1161;6;1
35403;1548;5;1
35404;1160;2;1
35405;1947;2;1
35406;1307;6;1
35407;1203;4;1
35408;1871;1;1
35409;1117;9;1
35410;1397;4;1
35411;1030;8;1
35412;1405;5;1
35413;1518;3;1
35414;1227;5;1
35415;1143;5;1
35416;1316;7;1
35417;1349;4;1
35418;1070;1;1
35419;1335;11;1
35420;1235;5;1
35421;1132;7;1
35422;1151;4;1
35423;1525;5;1
35424;1531;4;1
35425;1564;5;1
35426;1468;8;1
